product_id,product_name,ema_number,patient_safety,authorisation_status,atc_code,additional,generic,conditional,exceptional,accelerated,orphan,authorisation_date,authorisation_holder,therapeutic_group,indication,url,dosage_form,route
153,Clopidogrel Viatris (previously Clopidogrel Taw Pharma),EMEA/H/C/001189,False,Authorised,B01AC04,False,True,False,False,False,False,16/10/2009,Viatris Limited,Antithrombotic agents,"Secondary prevention of atherothrombotic events Clopidogrel is indicated in:Adult patients suffering from myocardial infarction (from a few days until less than 35 days), ischemic stroke (from 7 days until less than 6 months) or established peripheral arterial disease.Adult patients suffering from acute coronary syndrome.Non-ST segment elevation acute coronary syndrome (unstable angina or non-Q-wave myocardial infarction), including patients undergoing a stent placement following percutaneous coronary intervention, in combination with acetylsalicylic acid (ASA).ST segment elevation acute myocardial infarction, in combination with ASA in medically treated patients eligible for thrombolytic therapy.In patients with moderate to high-risk Transient Ischaemic Attack (TIA) or minor Ischaemic Stroke (IS) Clopidogrel in combination with ASA is indicated in:Adult patients with moderate to high-risk TIA (ABCD2 score ?4) or minor IS (NIHSS ?3) within 24 hours of either the TIA or IS event.Prevention of atherothrombotic and thromboembolic events in atrial fibrillation:In adult patients with atrial fibrillation who have at least one risk factor for vascular events, are not suitable for treatment with Vitamin K antagonists (VKA) and who have a low bleeding risk, clopidogrel is indicated in combination with ASA for the prevention of atherothrombotic and thromboembolic events, including stroke.For further information please refer to section 5.1.",https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-viatris-previously-clopidogrel-taw-pharma,Tablet,Oral
154,Entecavir Accord,EMEA/H/C/004458,False,Authorised,J05AF10,False,True,False,False,False,False,25/09/2017,Accord Healthcare S.L.U.,Antivirals for systemic use,"Entecavir Accord is indicated for the treatment of chronic hepatitis B virus (HBV) infection in adults with:, , , 	compensated liver disease and evidence of active viral replication, persistently elevated serum alanine aminotransferase (ALT) levels and histological evidence of active inflammation and/or fibrosis., 	decompensated liver disease., , , For both compensated and decompensated liver disease, this indication is based on clinical trial data in nucleoside naive patients with HBeAg positive and HBeAg negative HBV infection. With respect to patients with lamivudine-refractory hepatitis B., , Entecavir Accord is also indicated for the treatment of chronic HBV infection in nucleoside naive paediatric patients from 2 to ",https://www.ema.europa.eu/en/medicines/human/EPAR/entecavir-accord,Tablet,Oral
155,Pemetrexed Sandoz,EMEA/H/C/004011,False,Authorised,L01BA04,False,True,False,False,False,False,18/09/2015,Sandoz GmbH,Antineoplastic agents,"Malignant pleural mesothelioma, , Pemetrexed Sandoz in combination with cisplatin is indicated for the treatment of chemotherapy naive patients with unresectable malignant pleural mesothelioma., , Non-small cell lung cancer, , Pemetrexed Sandoz in combination with cisplatin is indicated for the first-line treatment of patients with locally advanced or metastatic non-small cell lung cancer other than predominantly squamous cell histology., , Pemetrexed Sandoz is indicated as monotherapy for the maintenance treatment of locally advanced or metastatic non-small cell lung cancer other than predominantly squamous cell histology in patients whose disease has not progressed immediately following platinum-based chemotherapy., , Pemetrexed Sandoz is indicated as monotherapy for the second-line treatment of patients with locally advanced or metastatic non-small cell lung cancer other than predominantly squamous cell histology., ",https://www.ema.europa.eu/en/medicines/human/EPAR/pemetrexed-sandoz,Powder for concentrate for solution for infusion,Intravenous
156,Pemetrexed Fresenius Kabi,EMEA/H/C/003895,False,Authorised,L01BA04,False,True,False,False,False,False,22/07/2016,Fresenius Kabi Deutschland GmbH,Antineoplastic agents,Malignant pleural mesotheliomaPemetrexed Fresenius Kabi in combination with cisplatin is indicated for the treatment of chemotherapy naïve patients with unresectable malignant pleural mesothelioma.Non-small cell lung cancerPemetrexed Fresenius Kabi in combination with cisplatin is indicated for the first line treatment of patients with locally advanced or metastatic non-small cell lung cancer other than predominantly squamous cell histology.Pemetrexed Fresenius Kabi is indicated as monotherapy for the maintenance treatment of locally advanced or metastatic non-small cell lung cancer other than predominantly squamous cell histology in patients whose disease has not progressed immediately following platinum-based chemotherapy. Pemetrexed Fresenius Kabi is indicated as monotherapy for the second line treatment of patients with locally advanced or metastatic non-small cell lung cancer other than predominantly squamous cell histology.,https://www.ema.europa.eu/en/medicines/human/EPAR/pemetrexed-fresenius-kabi,Concentrate for solution for infusion,Intravenous
157,Revatio,EMEA/H/C/000638,False,Authorised,G04BE03,False,False,False,False,False,False,28/10/2005,Upjohn EESV,Urologicals,"Treatment of adult patients with pulmonary arterial hypertension classified as World Health Organization (WHO) functional class II and III, to improve exercise capacity. Efficacy has been shown in primary pulmonary hypertension and pulmonary hypertension associated with connective tissue disease.Paediatric populationTreatment of paediatric patients aged one year to 17 years old with pulmonary arterial hypertension. Efficacy in terms of improvement of exercise capacity or pulmonary haemodynamics has been shown in primary pulmonary hypertension and pulmonary hypertension associated with congenital heart disease.Revatio solution for injection is for the treatment of adult patients with pulmonary arterial hypertension who are currently prescribed oral Revatio and who are temporarily unable to take oral therapy, but are otherwise clinically and haemodynamically stable.Revatio (oral) is indicated for treatment of adult patients with pulmonary arterial hypertension classified as WHO functional class II and III, to improve exercise capacity. Efficacy has been shown in primary pulmonary hypertension and pulmonary hypertension associated with connective tissue disease. ",https://www.ema.europa.eu/en/medicines/human/EPAR/revatio,Tablet,Oral
158,Revatio,EMEA/H/C/000638,False,Authorised,G04BE03,False,False,False,False,False,False,28/10/2005,Upjohn EESV,Urologicals,"Treatment of adult patients with pulmonary arterial hypertension classified as World Health Organization (WHO) functional class II and III, to improve exercise capacity. Efficacy has been shown in primary pulmonary hypertension and pulmonary hypertension associated with connective tissue disease.Paediatric populationTreatment of paediatric patients aged one year to 17 years old with pulmonary arterial hypertension. Efficacy in terms of improvement of exercise capacity or pulmonary haemodynamics has been shown in primary pulmonary hypertension and pulmonary hypertension associated with congenital heart disease.Revatio solution for injection is for the treatment of adult patients with pulmonary arterial hypertension who are currently prescribed oral Revatio and who are temporarily unable to take oral therapy, but are otherwise clinically and haemodynamically stable.Revatio (oral) is indicated for treatment of adult patients with pulmonary arterial hypertension classified as WHO functional class II and III, to improve exercise capacity. Efficacy has been shown in primary pulmonary hypertension and pulmonary hypertension associated with connective tissue disease. ",https://www.ema.europa.eu/en/medicines/human/EPAR/revatio,Solution,Intravenous
159,Revatio,EMEA/H/C/000638,False,Authorised,G04BE03,False,False,False,False,False,False,28/10/2005,Upjohn EESV,Urologicals,"Treatment of adult patients with pulmonary arterial hypertension classified as World Health Organization (WHO) functional class II and III, to improve exercise capacity. Efficacy has been shown in primary pulmonary hypertension and pulmonary hypertension associated with connective tissue disease.Paediatric populationTreatment of paediatric patients aged one year to 17 years old with pulmonary arterial hypertension. Efficacy in terms of improvement of exercise capacity or pulmonary haemodynamics has been shown in primary pulmonary hypertension and pulmonary hypertension associated with congenital heart disease.Revatio solution for injection is for the treatment of adult patients with pulmonary arterial hypertension who are currently prescribed oral Revatio and who are temporarily unable to take oral therapy, but are otherwise clinically and haemodynamically stable.Revatio (oral) is indicated for treatment of adult patients with pulmonary arterial hypertension classified as WHO functional class II and III, to improve exercise capacity. Efficacy has been shown in primary pulmonary hypertension and pulmonary hypertension associated with connective tissue disease. ",https://www.ema.europa.eu/en/medicines/human/EPAR/revatio,Powder for Suspension,Oral
160,Rhokiinsa,EMEA/H/C/004583,False,Authorised,S01EX05,True,False,False,False,False,False,19/11/2019,Santen Oy,Ophthalmologicals,Reduction of elevated intraocular pressure (IOP) in adult patients with primary open-angle glaucoma or ocular hypertension.,https://www.ema.europa.eu/en/medicines/human/EPAR/rhokiinsa,Eye drops,Ophthalmic
161,Rapamune,EMEA/H/C/000273,False,Authorised,L04AA10,False,False,False,False,False,False,13/03/2001,Pfizer Europe MA EEIG,Immunosuppressants,"Rapamune is indicated for the prophylaxis of organ rejection in adult patients at low to moderate immunological risk receiving a renal transplant. It is recommended that Rapamune be used initially in combination with ciclosporin microemulsion and corticosteroids for 2 to 3 months. Rapamune may be continued as maintenance therapy with corticosteroids only if ciclosporin microemulsion can be progressively discontinued., , Rapamune is indicated for the treatment of patients with sporadic lymphangioleiomyomatosis with moderate lung disease or declining lung function., ",https://www.ema.europa.eu/en/medicines/human/EPAR/rapamune,Solution,Oral
162,Rapamune,EMEA/H/C/000273,False,Authorised,L04AA10,False,False,False,False,False,False,13/03/2001,Pfizer Europe MA EEIG,Immunosuppressants,"Rapamune is indicated for the prophylaxis of organ rejection in adult patients at low to moderate immunological risk receiving a renal transplant. It is recommended that Rapamune be used initially in combination with ciclosporin microemulsion and corticosteroids for 2 to 3 months. Rapamune may be continued as maintenance therapy with corticosteroids only if ciclosporin microemulsion can be progressively discontinued., , Rapamune is indicated for the treatment of patients with sporadic lymphangioleiomyomatosis with moderate lung disease or declining lung function., ",https://www.ema.europa.eu/en/medicines/human/EPAR/rapamune,Tablet,Oral
163,Zinforo,EMEA/H/C/002252,False,Authorised,J01DI02,False,False,False,False,False,False,22/08/2012,Pfizer Ireland Pharmaceuticals,"Antibacterials for systemic use, ","Zinforo is indicated for the treatment of the following infections in neonates, infants, children, adolescents and adults:, , , 	Complicated skin and soft tissue infections (cSSTI), 	Community-acquired pneumonia (CAP), , , Consideration should be given to official guidance on the appropriate use of antibacterial agents., ",https://www.ema.europa.eu/en/medicines/human/EPAR/zinforo,Powder for concentrate for solution for infusion,Intravenous
